item_id,date_id,cnt,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,cashback,sell_price
STORE_1_252,1563,12,2015-05-10,11515,Sunday,2,5,2015,Mother's day,Cultural,0,1.58
STORE_1_252,1564,13,2015-05-11,11515,Monday,3,5,2015,NoEvent,NoType,1,1.58
STORE_1_252,1565,10,2015-05-12,11515,Tuesday,4,5,2015,NoEvent,NoType,1,1.58
STORE_1_252,1566,13,2015-05-13,11515,Wednesday,5,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1567,13,2015-05-14,11515,Thursday,6,5,2015,NoEvent,NoType,1,1.58
STORE_1_252,1568,18,2015-05-15,11515,Friday,7,5,2015,NoEvent,NoType,1,1.58
STORE_1_252,1569,22,2015-05-16,11516,Saturday,1,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1570,16,2015-05-17,11516,Sunday,2,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1571,16,2015-05-18,11516,Monday,3,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1572,7,2015-05-19,11516,Tuesday,4,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1573,6,2015-05-20,11516,Wednesday,5,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1574,25,2015-05-21,11516,Thursday,6,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1575,16,2015-05-22,11516,Friday,7,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1576,30,2015-05-23,11517,Saturday,1,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1577,6,2015-05-24,11517,Sunday,2,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1578,8,2015-05-25,11517,Monday,3,5,2015,MemorialDay,National,0,1.58
STORE_1_252,1579,10,2015-05-26,11517,Tuesday,4,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1580,10,2015-05-27,11517,Wednesday,5,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1581,11,2015-05-28,11517,Thursday,6,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1582,14,2015-05-29,11517,Friday,7,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1583,15,2015-05-30,11518,Saturday,1,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1584,12,2015-05-31,11518,Sunday,2,5,2015,NoEvent,NoType,0,1.58
STORE_1_252,1585,16,2015-06-01,11518,Monday,3,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1586,18,2015-06-02,11518,Tuesday,4,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1587,24,2015-06-03,11518,Wednesday,5,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1588,31,2015-06-04,11518,Thursday,6,6,2015,NBAFinalsStart,Sporting,0,1.58
STORE_1_252,1589,19,2015-06-05,11518,Friday,7,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1590,32,2015-06-06,11519,Saturday,1,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1591,20,2015-06-07,11519,Sunday,2,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1592,28,2015-06-08,11519,Monday,3,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1593,20,2015-06-09,11519,Tuesday,4,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1594,35,2015-06-10,11519,Wednesday,5,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1595,17,2015-06-11,11519,Thursday,6,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1596,24,2015-06-12,11519,Friday,7,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1597,29,2015-06-13,11520,Saturday,1,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1598,20,2015-06-14,11520,Sunday,2,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1599,15,2015-06-15,11520,Monday,3,6,2015,NoEvent,NoType,1,1.58
STORE_1_252,1600,24,2015-06-16,11520,Tuesday,4,6,2015,NBAFinalsEnd,Sporting,0,1.58
STORE_1_252,1601,11,2015-06-17,11520,Wednesday,5,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1602,17,2015-06-18,11520,Thursday,6,6,2015,Ramadan starts,Religious,0,1.58
STORE_1_252,1603,15,2015-06-19,11520,Friday,7,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1604,13,2015-06-20,11521,Saturday,1,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1605,43,2015-06-21,11521,Sunday,2,6,2015,Father's day,Cultural,0,1.58
STORE_1_252,1606,21,2015-06-22,11521,Monday,3,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1607,36,2015-06-23,11521,Tuesday,4,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1608,28,2015-06-24,11521,Wednesday,5,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1609,8,2015-06-25,11521,Thursday,6,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1610,21,2015-06-26,11521,Friday,7,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1611,19,2015-06-27,11522,Saturday,1,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1612,10,2015-06-28,11522,Sunday,2,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1613,9,2015-06-29,11522,Monday,3,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1614,11,2015-06-30,11522,Tuesday,4,6,2015,NoEvent,NoType,0,1.58
STORE_1_252,1615,15,2015-07-01,11522,Wednesday,5,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1616,12,2015-07-02,11522,Thursday,6,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1617,48,2015-07-03,11522,Friday,7,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1618,23,2015-07-04,11523,Saturday,1,7,2015,IndependenceDay,National,0,1.58
STORE_1_252,1619,30,2015-07-05,11523,Sunday,2,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1620,17,2015-07-06,11523,Monday,3,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1621,6,2015-07-07,11523,Tuesday,4,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1622,10,2015-07-08,11523,Wednesday,5,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1623,26,2015-07-09,11523,Thursday,6,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1624,16,2015-07-10,11523,Friday,7,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1625,27,2015-07-11,11524,Saturday,1,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1626,23,2015-07-12,11524,Sunday,2,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1627,28,2015-07-13,11524,Monday,3,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1628,10,2015-07-14,11524,Tuesday,4,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1629,19,2015-07-15,11524,Wednesday,5,7,2015,NoEvent,NoType,1,1.58
STORE_1_252,1630,10,2015-07-16,11524,Thursday,6,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1631,39,2015-07-17,11524,Friday,7,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1632,26,2015-07-18,11525,Saturday,1,7,2015,Eid al-Fitr,Religious,0,1.58
STORE_1_252,1633,22,2015-07-19,11525,Sunday,2,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1634,12,2015-07-20,11525,Monday,3,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1635,11,2015-07-21,11525,Tuesday,4,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1636,9,2015-07-22,11525,Wednesday,5,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1637,22,2015-07-23,11525,Thursday,6,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1638,24,2015-07-24,11525,Friday,7,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1639,21,2015-07-25,11526,Saturday,1,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1640,17,2015-07-26,11526,Sunday,2,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1641,27,2015-07-27,11526,Monday,3,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1642,21,2015-07-28,11526,Tuesday,4,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1643,26,2015-07-29,11526,Wednesday,5,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1644,16,2015-07-30,11526,Thursday,6,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1645,32,2015-07-31,11526,Friday,7,7,2015,NoEvent,NoType,0,1.58
STORE_1_252,1646,23,2015-08-01,11527,Saturday,1,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1647,48,2015-08-02,11527,Sunday,2,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1648,28,2015-08-03,11527,Monday,3,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1649,16,2015-08-04,11527,Tuesday,4,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1650,21,2015-08-05,11527,Wednesday,5,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1651,17,2015-08-06,11527,Thursday,6,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1652,27,2015-08-07,11527,Friday,7,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1653,22,2015-08-08,11528,Saturday,1,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1654,19,2015-08-09,11528,Sunday,2,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1655,22,2015-08-10,11528,Monday,3,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1656,29,2015-08-11,11528,Tuesday,4,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1657,19,2015-08-12,11528,Wednesday,5,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1658,25,2015-08-13,11528,Thursday,6,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1659,45,2015-08-14,11528,Friday,7,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1660,35,2015-08-15,11529,Saturday,1,8,2015,NoEvent,NoType,1,1.58
STORE_1_252,1661,47,2015-08-16,11529,Sunday,2,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1662,34,2015-08-17,11529,Monday,3,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1663,22,2015-08-18,11529,Tuesday,4,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1664,17,2015-08-19,11529,Wednesday,5,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1665,9,2015-08-20,11529,Thursday,6,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1666,19,2015-08-21,11529,Friday,7,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1667,19,2015-08-22,11530,Saturday,1,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1668,24,2015-08-23,11530,Sunday,2,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1669,12,2015-08-24,11530,Monday,3,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1670,13,2015-08-25,11530,Tuesday,4,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1671,14,2015-08-26,11530,Wednesday,5,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1672,20,2015-08-27,11530,Thursday,6,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1673,21,2015-08-28,11530,Friday,7,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1674,18,2015-08-29,11531,Saturday,1,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1675,27,2015-08-30,11531,Sunday,2,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1676,32,2015-08-31,11531,Monday,3,8,2015,NoEvent,NoType,0,1.58
STORE_1_252,1677,32,2015-09-01,11531,Tuesday,4,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1678,53,2015-09-02,11531,Wednesday,5,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1679,37,2015-09-03,11531,Thursday,6,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1680,15,2015-09-04,11531,Friday,7,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1681,38,2015-09-05,11532,Saturday,1,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1682,44,2015-09-06,11532,Sunday,2,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1683,32,2015-09-07,11532,Monday,3,9,2015,LaborDay,National,0,1.58
STORE_1_252,1684,19,2015-09-08,11532,Tuesday,4,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1685,15,2015-09-09,11532,Wednesday,5,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1686,12,2015-09-10,11532,Thursday,6,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1687,16,2015-09-11,11532,Friday,7,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1688,26,2015-09-12,11533,Saturday,1,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1689,34,2015-09-13,11533,Sunday,2,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1690,25,2015-09-14,11533,Monday,3,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1691,30,2015-09-15,11533,Tuesday,4,9,2015,NoEvent,NoType,1,1.58
STORE_1_252,1692,23,2015-09-16,11533,Wednesday,5,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1693,30,2015-09-17,11533,Thursday,6,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1694,9,2015-09-18,11533,Friday,7,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1695,24,2015-09-19,11534,Saturday,1,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1696,24,2015-09-20,11534,Sunday,2,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1697,8,2015-09-21,11534,Monday,3,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1698,20,2015-09-22,11534,Tuesday,4,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1699,23,2015-09-23,11534,Wednesday,5,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1700,14,2015-09-24,11534,Thursday,6,9,2015,EidAlAdha,Religious,0,1.58
STORE_1_252,1701,20,2015-09-25,11534,Friday,7,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1702,18,2015-09-26,11535,Saturday,1,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1703,25,2015-09-27,11535,Sunday,2,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1704,18,2015-09-28,11535,Monday,3,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1705,9,2015-09-29,11535,Tuesday,4,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1706,6,2015-09-30,11535,Wednesday,5,9,2015,NoEvent,NoType,0,1.58
STORE_1_252,1707,14,2015-10-01,11535,Thursday,6,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1708,17,2015-10-02,11535,Friday,7,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1709,18,2015-10-03,11536,Saturday,1,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1710,20,2015-10-04,11536,Sunday,2,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1711,14,2015-10-05,11536,Monday,3,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1712,33,2015-10-06,11536,Tuesday,4,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1713,16,2015-10-07,11536,Wednesday,5,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1714,17,2015-10-08,11536,Thursday,6,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1715,17,2015-10-09,11536,Friday,7,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1716,22,2015-10-10,11537,Saturday,1,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1717,34,2015-10-11,11537,Sunday,2,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1718,13,2015-10-12,11537,Monday,3,10,2015,ColumbusDay,National,1,1.58
STORE_1_252,1719,10,2015-10-13,11537,Tuesday,4,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1720,15,2015-10-14,11537,Wednesday,5,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1721,17,2015-10-15,11537,Thursday,6,10,2015,NoEvent,NoType,1,1.58
STORE_1_252,1722,21,2015-10-16,11537,Friday,7,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1723,29,2015-10-17,11538,Saturday,1,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1724,28,2015-10-18,11538,Sunday,2,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1725,9,2015-10-19,11538,Monday,3,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1726,12,2015-10-20,11538,Tuesday,4,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1727,13,2015-10-21,11538,Wednesday,5,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1728,24,2015-10-22,11538,Thursday,6,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1729,15,2015-10-23,11538,Friday,7,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1730,34,2015-10-24,11539,Saturday,1,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1731,21,2015-10-25,11539,Sunday,2,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1732,14,2015-10-26,11539,Monday,3,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1733,8,2015-10-27,11539,Tuesday,4,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1734,5,2015-10-28,11539,Wednesday,5,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1735,10,2015-10-29,11539,Thursday,6,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1736,21,2015-10-30,11539,Friday,7,10,2015,NoEvent,NoType,0,1.58
STORE_1_252,1737,27,2015-10-31,11540,Saturday,1,10,2015,Halloween,Cultural,0,1.58
STORE_1_252,1738,14,2015-11-01,11540,Sunday,2,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1739,8,2015-11-02,11540,Monday,3,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1740,19,2015-11-03,11540,Tuesday,4,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1741,10,2015-11-04,11540,Wednesday,5,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1742,29,2015-11-05,11540,Thursday,6,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1743,24,2015-11-06,11540,Friday,7,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1744,29,2015-11-07,11541,Saturday,1,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1745,19,2015-11-08,11541,Sunday,2,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1746,9,2015-11-09,11541,Monday,3,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1747,13,2015-11-10,11541,Tuesday,4,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1748,13,2015-11-11,11541,Wednesday,5,11,2015,VeteransDay,National,1,1.58
STORE_1_252,1749,13,2015-11-12,11541,Thursday,6,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1750,12,2015-11-13,11541,Friday,7,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1751,26,2015-11-14,11542,Saturday,1,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1752,19,2015-11-15,11542,Sunday,2,11,2015,NoEvent,NoType,1,1.58
STORE_1_252,1753,15,2015-11-16,11542,Monday,3,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1754,6,2015-11-17,11542,Tuesday,4,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1755,8,2015-11-18,11542,Wednesday,5,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1756,9,2015-11-19,11542,Thursday,6,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1757,19,2015-11-20,11542,Friday,7,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1758,14,2015-11-21,11543,Saturday,1,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1759,7,2015-11-22,11543,Sunday,2,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1760,14,2015-11-23,11543,Monday,3,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1761,16,2015-11-24,11543,Tuesday,4,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1762,21,2015-11-25,11543,Wednesday,5,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1763,41,2015-11-26,11543,Thursday,6,11,2015,Thanksgiving,National,0,1.58
STORE_1_252,1764,24,2015-11-27,11543,Friday,7,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1765,13,2015-11-28,11544,Saturday,1,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1766,10,2015-11-29,11544,Sunday,2,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1767,10,2015-11-30,11544,Monday,3,11,2015,NoEvent,NoType,0,1.58
STORE_1_252,1768,9,2015-12-01,11544,Tuesday,4,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1769,13,2015-12-02,11544,Wednesday,5,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1770,16,2015-12-03,11544,Thursday,6,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1771,30,2015-12-04,11544,Friday,7,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1772,28,2015-12-05,11545,Saturday,1,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1773,13,2015-12-06,11545,Sunday,2,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1774,13,2015-12-07,11545,Monday,3,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1775,17,2015-12-08,11545,Tuesday,4,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1776,13,2015-12-09,11545,Wednesday,5,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1777,11,2015-12-10,11545,Thursday,6,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1778,19,2015-12-11,11545,Friday,7,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1779,35,2015-12-12,11546,Saturday,1,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1780,13,2015-12-13,11546,Sunday,2,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1781,14,2015-12-14,11546,Monday,3,12,2015,Chanukah End,Religious,1,1.58
STORE_1_252,1782,16,2015-12-15,11546,Tuesday,4,12,2015,NoEvent,NoType,1,1.58
STORE_1_252,1783,13,2015-12-16,11546,Wednesday,5,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1784,16,2015-12-17,11546,Thursday,6,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1785,30,2015-12-18,11546,Friday,7,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1786,19,2015-12-19,11547,Saturday,1,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1787,20,2015-12-20,11547,Sunday,2,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1788,14,2015-12-21,11547,Monday,3,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1789,13,2015-12-22,11547,Tuesday,4,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1790,30,2015-12-23,11547,Wednesday,5,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1791,19,2015-12-24,11547,Thursday,6,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,0,1.58
STORE_1_252,1793,16,2015-12-26,11548,Saturday,1,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1794,15,2015-12-27,11548,Sunday,2,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1795,5,2015-12-28,11548,Monday,3,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1796,6,2015-12-29,11548,Tuesday,4,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1797,14,2015-12-30,11548,Wednesday,5,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1798,12,2015-12-31,11548,Thursday,6,12,2015,NoEvent,NoType,0,1.58
STORE_1_252,1799,18,2016-01-01,11548,Friday,7,1,2016,NewYear,National,0,1.58
STORE_1_252,1800,17,2016-01-02,11549,Saturday,1,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1801,16,2016-01-03,11549,Sunday,2,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1802,17,2016-01-04,11549,Monday,3,1,2016,NoEvent,NoType,0,1.58
STORE_1_252,1803,5,2016-01-05,11549,Tuesday,4,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1804,14,2016-01-06,11549,Wednesday,5,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1805,10,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,0,1.58
STORE_1_252,1806,15,2016-01-08,11549,Friday,7,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1807,19,2016-01-09,11550,Saturday,1,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1808,13,2016-01-10,11550,Sunday,2,1,2016,NoEvent,NoType,0,1.58
STORE_1_252,1809,6,2016-01-11,11550,Monday,3,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1810,9,2016-01-12,11550,Tuesday,4,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1811,9,2016-01-13,11550,Wednesday,5,1,2016,NoEvent,NoType,0,1.58
STORE_1_252,1812,9,2016-01-14,11550,Thursday,6,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1813,25,2016-01-15,11550,Friday,7,1,2016,NoEvent,NoType,1,1.58
STORE_1_252,1814,14,2016-01-16,11551,Saturday,1,1,2016,NoEvent,NoType,0,1.58
STORE_1_252,1815,13,2016-01-17,11551,Sunday,2,1,2016,NoEvent,NoType,0,1.58
STORE_1_252,1816,2,2016-01-18,11551,Monday,3,1,2016,MartinLutherKingDay,National,0,1.58
STORE_1_252,1817,8,2016-01-19,11551,Tuesday,4,1,2016,NoEvent,NoType,0,1.58
STORE_1_252,1818,13,2016-01-20,11551,Wednesday,5,1,2016,NoEvent,NoType,0,1.58
STORE_1_252,1819,1,2016-01-21,11551,Thursday,6,1,2016,NoEvent,NoType,0,1.58
STORE_1_325,1,0,2011-01-29,11101,Saturday,1,1,2011,NoEvent,NoType,0,1.0
STORE_1_325,2,0,2011-01-30,11101,Sunday,2,1,2011,NoEvent,NoType,0,1.0
STORE_1_325,3,0,2011-01-31,11101,Monday,3,1,2011,NoEvent,NoType,0,1.0
STORE_1_325,4,0,2011-02-01,11101,Tuesday,4,2,2011,NoEvent,NoType,0,1.0
STORE_1_325,5,0,2011-02-02,11101,Wednesday,5,2,2011,NoEvent,NoType,1,1.0
STORE_1_325,6,0,2011-02-03,11101,Thursday,6,2,2011,NoEvent,NoType,1,1.0
STORE_1_325,7,0,2011-02-04,11101,Friday,7,2,2011,NoEvent,NoType,0,1.0
STORE_1_325,8,0,2011-02-05,11102,Saturday,1,2,2011,NoEvent,NoType,1,1.0
STORE_1_325,9,0,2011-02-06,11102,Sunday,2,2,2011,SuperBowl,Sporting,1,1.0
STORE_1_325,10,0,2011-02-07,11102,Monday,3,2,2011,NoEvent,NoType,0,1.0
STORE_1_325,11,0,2011-02-08,11102,Tuesday,4,2,2011,NoEvent,NoType,1,1.0
STORE_1_325,12,0,2011-02-09,11102,Wednesday,5,2,2011,NoEvent,NoType,1,1.0
STORE_1_325,13,0,2011-02-10,11102,Thursday,6,2,2011,NoEvent,NoType,0,1.0
STORE_1_325,14,0,2011-02-11,11102,Friday,7,2,2011,NoEvent,NoType,1,1.0
STORE_1_325,15,0,2011-02-12,11103,Saturday,1,2,2011,NoEvent,NoType,1,1.0
STORE_1_325,16,0,2011-02-13,11103,Sunday,2,2,2011,NoEvent,NoType,0,1.0
